Wall time,Step,Value
1746900051.997998,7760,3.0
1746900055.3492868,7761,11.0
1746900169.9766846,7794,16.0
1746900173.8451207,7795,16.0
1746900226.2320826,7809,19.0
1746900263.5928183,7821,15.0
1746900321.6370814,7838,18.0
1746900334.984132,7842,8.0
1746900362.6692357,7850,8.0
1746900380.4857278,7855,18.0
1746900383.8670497,7856,11.0
1746900404.9722905,7862,15.0
1746900475.548264,7882,9.0
1746900524.8504825,7895,14.0
1746900543.4310133,7901,11.0
1746900595.1847289,7916,11.0
1746900598.185473,7917,6.0
1746900628.2807128,7926,6.0
1746900635.8039682,7928,13.0
1746900638.8649387,7929,9.0
1746900657.3999062,7936,5.0
1746900819.412023,7986,8.0
1746900965.4994988,8026,10.0
1746900976.9084535,8029,19.0
1746900979.5357149,8030,5.0
1746900985.6108563,8032,11.0
1746901028.7529035,8046,11.0
1746901057.8060892,8054,13.0
1746901089.0934186,8065,9.0
1746901135.427919,8077,6.0
1746901138.5547988,8078,7.0
1746901160.3855963,8085,5.0
1746901202.6992085,8096,10.0
1746901285.7020884,8122,3.0
1746901313.9728496,8130,1.0
1746901355.4969559,8142,18.0
1746901362.849723,8144,7.0
1746901375.0547826,8149,5.0
1746901430.9409113,8163,6.0
1746901433.8352077,8164,7.0
1746901443.2821004,8166,5.0
1746901520.2696855,8185,8.0
1746901541.8699887,8192,4.0
1746901569.9978375,8200,18.0
1746901573.0391037,8201,7.0
1746901621.8984852,8216,7.0
1746901624.4092002,8217,11.0
1746901661.2707863,8229,5.0
1746901664.45979,8230,11.0
1746901756.8362482,8255,11.0
1746901835.4670625,8277,19.0
1746901857.9158056,8283,9.0
1746901866.2299628,8286,6.0
1746901868.2483687,8287,3.0
1746901895.3644466,8291,4.0
1746901908.8459742,8296,8.0
1746901922.4925723,8301,18.0
1746902088.8129134,8349,8.0
1746902100.5036068,8352,7.0
1746902139.5948944,8363,15.0
1746902149.636154,8366,8.0
1746902168.863394,8372,12.0
1746902187.8123882,8377,8.0
1746902218.2534237,8385,4.0
1746902267.1849997,8397,15.0
1746902309.1177745,8411,7.0
1746902330.6260152,8416,18.0
1746902398.2414389,8436,15.0
1746902477.0921369,8456,7.0
1746902481.3771882,8457,6.0
1746902497.0909262,8461,4.0
1746902607.20799,8491,8.0
1746902655.243876,8504,5.0
1746902722.5281286,8521,7.0
1746902762.3174584,8530,14.0
1746902798.812986,8539,4.0
1746902832.77135,8548,13.0
1746902854.1625028,8554,8.0
1746902857.9811497,8555,8.0
1746902889.884825,8563,7.0
1746903031.6091292,8601,9.0
1746903049.9268365,8606,5.0
1746903098.9388242,8618,7.0
1746903107.796858,8620,17.0
1746903110.4627073,8621,12.0
1746903130.0201268,8627,11.0
1746903228.6255255,8659,25.0
1746903237.9692702,8663,1.0
1746903349.6801844,8694,17.0
1746903378.4510922,8700,22.0
1746903420.5909228,8713,11.0
1746903439.0810702,8718,14.0
1746903462.8478699,8724,21.0
1746903539.56252,8744,9.0
1746903576.9123747,8752,11.0
1746903588.6150734,8754,8.0
1746903668.5383096,8776,9.0
1746903673.9156458,8778,4.0
1746903719.508228,8788,9.0
1746903756.4201956,8799,15.0
1746903767.3513744,8803,3.0
1746903772.5038164,8805,6.0
1746903793.4284356,8812,7.0
1746903830.7658832,8820,7.0
1746903841.5468278,8823,20.0
1746903873.8417282,8833,9.0
1746903992.3970644,8865,12.0
1746904009.0964267,8870,11.0
1746904031.1472871,8877,18.0
1746904076.438388,8888,7.0
1746904100.9146063,8894,19.0
1746904121.5056355,8901,5.0
1746904157.6286619,8912,16.0
1746904177.6276083,8917,3.0
1746904194.6156313,8921,12.0
1746904253.1314046,8940,14.0
1746904339.340198,8966,12.0
1746904351.9286962,8970,9.0
1746904379.6597605,8979,13.0
1746904398.6307993,8985,6.0
1746904406.533842,8986,11.0
1746904424.897841,8990,12.0
1746904488.621602,9006,16.0
1746904566.628881,9022,8.0
1746904604.8769298,9033,19.0
1746904674.50463,9049,19.0
1746904700.1551974,9058,4.0
1746904726.2574224,9065,14.0
1746904744.6422665,9070,5.0
1746904903.732371,9117,14.0
1746904917.0572276,9121,7.0
1746905013.7280688,9152,6.0
1746905038.7626789,9160,11.0
1746905041.721518,9161,6.0
1746905048.9020138,9163,26.0
1746905051.0420501,9164,3.0
