Wall time,Step,Value
1747212069.15383,7882,0.0
1747212108.0375261,7895,3.0
1747212124.3679557,7901,3.0
1747212173.143611,7916,11.0
1747212177.4064667,7917,3.0
1747212218.5429506,7926,3.0
1747212224.2173789,7928,1.0
1747212226.9315293,7929,2.0
1747212254.5796287,7936,5.0
1747212409.953999,7986,2.0
1747212536.1996958,8026,2.0
1747212543.325374,8029,1.0
1747212545.7179208,8030,2.0
1747212550.9839017,8032,1.0
1747212596.750666,8046,2.0
1747212620.1719368,8054,2.0
1747212655.3649123,8065,7.0
1747212686.289293,8077,8.0
1747212689.0490942,8078,3.0
1747212708.144538,8085,4.0
1747212746.8527713,8096,4.0
1747212816.7047958,8122,7.0
1747212846.3088512,8130,8.0
1747212887.8865795,8142,1.0
1747212894.473,8144,8.0
1747212909.6424048,8149,3.0
1747212955.7114727,8163,3.0
1747212957.6899266,8164,1.0
1747212962.8185992,8166,2.0
1747213019.1347692,8185,3.0
1747213041.6080678,8192,2.0
1747213066.5422177,8200,4.0
1747213070.3208563,8201,11.0
1747213115.792258,8216,3.0
1747213118.5978158,8217,3.0
1747213157.378187,8229,3.0
1747213160.311737,8230,3.0
1747213246.8391144,8255,8.0
1747213325.2305357,8277,7.0
1747213350.771511,8283,2.0
1747213358.6558332,8286,3.0
1747213361.8195467,8287,7.0
1747213376.6689386,8291,6.0
1747213398.6755447,8296,7.0
1747213411.2529812,8301,1.0
1747213574.7419083,8349,7.0
1747213583.7454534,8352,4.0
1747213616.231761,8363,2.0
1747213624.6275773,8366,1.0
1747213645.9911427,8372,3.0
1747213666.6920207,8377,8.0
1747213698.0959737,8385,11.0
1747213739.4471166,8397,2.0
1747213786.358465,8411,3.0
1747213803.7810252,8416,3.0
1747213869.2769299,8436,4.0
1747213934.0039532,8456,2.0
1747213937.466961,8457,7.0
1747213950.7832248,8461,7.0
1747214046.8525565,8491,7.0
1747214087.2970088,8504,3.0
1747214139.2703943,8521,8.0
1747214165.6540785,8530,2.0
1747214196.163759,8539,7.0
1747214221.2666557,8548,2.0
1747214241.7198455,8554,7.0
1747214244.501242,8555,3.0
1747214271.1313422,8563,3.0
1747214395.0045714,8601,7.0
1747214410.7773244,8606,8.0
1747214441.3887851,8618,3.0
1747214446.9029503,8620,3.0
1747214449.7012231,8621,3.0
1747214469.6571047,8627,3.0
1747214574.7329683,8659,7.0
1747214585.7237601,8663,0.0
1747214687.577797,8694,9.0
1747214707.5802758,8700,4.0
1747214747.3839152,8713,7.0
1747214762.102893,8718,7.0
1747214783.9689152,8724,11.0
1747214844.724965,8744,3.0
1747214870.2398882,8752,7.0
1747214876.7618096,8754,8.0
1747214943.674372,8776,2.0
1747214951.1023686,8778,7.0
1747214977.9359484,8788,3.0
1747215006.9082587,8799,7.0
1747215022.5016143,8803,5.0
1747215029.4935296,8805,11.0
1747215049.793835,8812,3.0
1747215074.634668,8820,3.0
1747215087.1673212,8823,3.0
1747215119.6922224,8833,4.0
1747215233.9569466,8865,3.0
1747215252.7078402,8870,6.0
1747215275.629284,8877,1.0
1747215307.739351,8888,3.0
1747215330.4761965,8894,3.0
1747215356.9001133,8901,3.0
1747215406.8975286,8912,2.0
1747215423.8434145,8917,1.0
1747215434.5476763,8921,1.0
1747215490.519309,8940,2.0
1747215566.312175,8966,0.0
1747215576.2777333,8970,2.0
1747215602.5275686,8979,7.0
1747215623.8773737,8985,3.0
1747215626.8444839,8986,3.0
1747215638.717319,8990,2.0
1747215692.3060057,9006,1.0
1747215740.4917588,9022,12.0
1747215778.6321115,9033,2.0
1747215831.7738578,9049,3.0
1747215860.276734,9058,1.0
1747215880.2159803,9065,8.0
1747215895.2773707,9070,1.0
1747216031.771092,9117,2.0
1747216041.0701866,9121,1.0
1747216133.1585324,9152,3.0
1747216153.2654257,9160,3.0
1747216155.8619013,9161,2.0
1747216161.8383977,9163,3.0
